Sample Number,Locality,Coordinates,Collecting Event Notes,Locality2,County,State,Country,Latitude,Longitude,Date,Tree Number,TreeSpecies,TreeSpecies2,TreeSpecies3,Tree Block,Experiment,Approx. Location,Date Collected,Day,Month,Year,Month2,Month3,Feb,May,Jun,Jul,Aug,Sep,Oct,Nov,Sample Replicate,Grid Cell,Direction,GridCells,Dry Litter Mass (g),Notes,Date Sorted,Sorter,Acari,Parasitiformes,Amblypygy,Amphipoda,Araneae,Blattodea,Chilopoda,Coleoptera,Collembola,Dermaptera,Diplopoda,Diptera,Formicidae,Gastropoda,Hemiptera,Hirudinea,Hymenoptera,Isopoda,Isoptera,Lepidoptera,Mantodea,Onychophora,Opiliones,Orthoptera,Phasmida,Pseudoscorpiones,Ricinulei,Thysanoptera,Worms,Larvae,WormsLarvaeLeeches,Egg,Unknown,Notes
FOLT-012,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43248, -84.01205",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (supplemented; replicate 2; CE tree 3); see Brian Folt dissertation for details. FOLT-012.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimentla Sur (CES), 700 m.",,Heredia Province,Costa Rica,10.43248,-84.01205,23-Feb-14,3,Castilla elastica,Castilla (supplemented),Castilla,3,Experimental,200 m south from CES 700,23-Feb-14,23,February,2014,2,1,1,0,0,0,0,0,0,0,4,9,4,14,30.7,NA,12-May-15,BF,23,0,0,0,0,0,0,2,33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,4,4,0,3,
FOLT-013,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43266, -84.01234",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (control; replicate 2; CE tree 4). FOLT-013. See Brian Folt dissertation for details.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), 725 m.",,Heredia Province,Costa Rica,10.43266,-84.01234,13-Feb-14,4,Castilla elastica,Castilla (control),Castilla,4,Control,200 m south from CES 725,13-Feb-14,13,February,2014,2,1,1,0,0,0,0,0,0,0,1,4,1,4,26.8,NA,12-May-15,BF,21,0,1,0,2,0,0,3,28,0,2,2,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,NA,0,5,5,0,0,
FOLT-013,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43266, -84.01234",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (control; replicate 2; CE tree 4). FOLT-013. See Brian Folt dissertation for details.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), 725 m.",,Heredia Province,Costa Rica,10.43266,-84.01234,13-Feb-14,4,Castilla elastica,Castilla (control),Castilla,4,Control,200 m south from CES 725,13-Feb-14,13,February,2014,2,1,1,0,0,0,0,0,0,0,1,4,1,5,26.8,NA,12-May-15,BF,21,0,1,0,2,0,0,3,28,0,2,2,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,NA,0,5,5,0,0,
FOLT-013,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43266, -84.01234",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (control; replicate 2; CE tree 4). FOLT-013. See Brian Folt dissertation for details.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), 725 m.",,Heredia Province,Costa Rica,10.43266,-84.01234,13-Feb-14,4,Castilla elastica,Castilla (control),Castilla,4,Control,200 m south from CES 725,13-Feb-14,13,February,2014,2,1,1,0,0,0,0,0,0,0,1,4,1,9,26.8,NA,12-May-15,BF,21,0,1,0,2,0,0,3,28,0,2,2,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,NA,0,5,5,0,0,
FOLT-013,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43266, -84.01234",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (control; replicate 2; CE tree 4). FOLT-013. See Brian Folt dissertation for details.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), 725 m.",,Heredia Province,Costa Rica,10.43266,-84.01234,13-Feb-14,4,Castilla elastica,Castilla (control),Castilla,4,Control,200 m south from CES 725,13-Feb-14,13,February,2014,2,1,1,0,0,0,0,0,0,0,1,4,1,10,26.8,NA,12-May-15,BF,21,0,1,0,2,0,0,3,28,0,2,2,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,NA,0,5,5,0,0,
FOLT-014,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43266, -84.01234",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (control; replicate 2; CE tree 4); see Brian Folt dissertation for details. FOLT-014.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), 725 m.",,Heredia Province,Costa Rica,10.43266,-84.01234,13-Feb-14,4,Castilla elastica,Castilla (control),Castilla,4,Control,200 m south from CES 725,13-Feb-14,13,February,2014,2,1,1,0,0,0,0,0,0,0,2,11,3,,47.5,NA,12-May-15,BF,114,0,0,0,17,0,0,7,3,0,23,2,13,0,0,0,4,7,2,0,0,0,0,0,0,1,0,NA,0,6,6,0,0,
FOLT-015,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43266, -84.01234",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (control; replicate 2; CE tree 4); see Brian Folt dissertation for details. FOLT-015.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), 725 m.",,Heredia Province,Costa Rica,10.43266,-84.01234,13-Feb-14,4,Castilla elastica,Castilla (control),Castilla,4,Control,200 m south from CES 725,13-Feb-14,13,February,2014,2,1,1,0,0,0,0,0,0,0,3,13,1,13,7,NA,13-May-15,BF,12,0,0,0,0,1,0,2,13,0,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,4,4,0,1,
FOLT-015,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43266, -84.01234",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (control; replicate 2; CE tree 4); see Brian Folt dissertation for details. FOLT-015.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), 725 m.",,Heredia Province,Costa Rica,10.43266,-84.01234,13-Feb-14,4,Castilla elastica,Castilla (control),Castilla,4,Control,200 m south from CES 725,13-Feb-14,13,February,2014,2,1,1,0,0,0,0,0,0,0,3,13,1,18,7,NA,13-May-15,BF,12,0,0,0,0,1,0,2,13,0,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,4,4,0,1,
FOLT-016,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43266, -84.01234",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (control; replicate 2; CE tree 4); see Brian Folt dissertation for details. FOLT-016.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), 725 m.",,Heredia Province,Costa Rica,10.43266,-84.01234,13-Feb-14,4,Castilla elastica,Castilla (control),Castilla,4,Control,200 m south from CES 725,13-Feb-14,13,February,2014,2,1,1,0,0,0,0,0,0,0,4,7,1,7,23.9,NA,13-May-15,BF,37,0,0,0,2,0,0,0,24,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,0,12,12,0,6,
FOLT-016,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43266, -84.01234",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (control; replicate 2; CE tree 4); see Brian Folt dissertation for details. FOLT-016.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), 725 m.",,Heredia Province,Costa Rica,10.43266,-84.01234,13-Feb-14,4,Castilla elastica,Castilla (control),Castilla,4,Control,200 m south from CES 725,13-Feb-14,13,February,2014,2,1,1,0,0,0,0,0,0,0,4,7,1,8,23.9,NA,13-May-15,BF,37,0,0,0,2,0,0,0,24,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,0,12,12,0,6,
FOLT-016,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43266, -84.01234",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (control; replicate 2; CE tree 4); see Brian Folt dissertation for details. FOLT-016.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), 725 m.",,Heredia Province,Costa Rica,10.43266,-84.01234,13-Feb-14,4,Castilla elastica,Castilla (control),Castilla,4,Control,200 m south from CES 725,13-Feb-14,13,February,2014,2,1,1,0,0,0,0,0,0,0,4,7,1,12,23.9,NA,13-May-15,BF,37,0,0,0,2,0,0,0,24,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,0,12,12,0,6,
FOLT-016,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43266, -84.01234",Arthropods from random 30 cm x 30 cm litter sample collected beneath Castilla elastica (control; replicate 2; CE tree 4); see Brian Folt dissertation for details. FOLT-016.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 200 m south from Camino Experimental Sur (CES), 725 m.",,Heredia Province,Costa Rica,10.43266,-84.01234,13-Feb-14,4,Castilla elastica,Castilla (control),Castilla,4,Control,200 m south from CES 725,13-Feb-14,13,February,2014,2,1,1,0,0,0,0,0,0,0,4,7,1,13,23.9,NA,13-May-15,BF,37,0,0,0,2,0,0,0,24,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,0,12,12,0,6,
FOLT-017,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01069",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-017.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,23-Feb-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"47 m east of  southern-most tower, healthy tree",23-Feb-14,23,February,2014,2,1,1,0,0,0,0,0,0,0,1,7,1,7,23,NA,13-May-15,BF,19,0,0,0,2,0,0,0,17,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5,5,0,2,
FOLT-017,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01069",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-017.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,23-Feb-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"47 m east of  southern-most tower, healthy tree",23-Feb-14,23,February,2014,2,1,1,0,0,0,0,0,0,0,1,7,1,8,23,NA,13-May-15,BF,19,0,0,0,2,0,0,0,17,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5,5,0,2,
FOLT-017,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01069",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-017.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,23-Feb-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"47 m east of  southern-most tower, healthy tree",23-Feb-14,23,February,2014,2,1,1,0,0,0,0,0,0,0,1,7,1,12,23,NA,13-May-15,BF,19,0,0,0,2,0,0,0,17,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5,5,0,2,
FOLT-017,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01069",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-017.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,23-Feb-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"47 m east of  southern-most tower, healthy tree",23-Feb-14,23,February,2014,2,1,1,0,0,0,0,0,0,0,1,7,1,13,23,NA,13-May-15,BF,19,0,0,0,2,0,0,0,17,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5,5,0,2,
FOLT-018,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01070",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-018.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,23-Feb-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"48 m east of  southern-most tower, healthy tree",23-Feb-14,23,February,2014,2,1,1,0,0,0,0,0,0,0,2,5,2,5,15.9,NA,13-May-15,BF,124,0,0,0,1,0,0,0,12,0,0,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,4,4,0,3,
FOLT-018,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01070",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-018.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,23-Feb-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"48 m east of  southern-most tower, healthy tree",23-Feb-14,23,February,2014,2,1,1,0,0,0,0,0,0,0,2,5,2,6,15.9,NA,13-May-15,BF,124,0,0,0,1,0,0,0,12,0,0,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,4,4,0,3,
FOLT-018,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01070",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-018.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,23-Feb-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"48 m east of  southern-most tower, healthy tree",23-Feb-14,23,February,2014,2,1,1,0,0,0,0,0,0,0,2,5,2,1,15.9,NA,13-May-15,BF,124,0,0,0,1,0,0,0,12,0,0,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,4,4,0,3,
FOLT-018,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01070",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-018.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,23-Feb-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"48 m east of  southern-most tower, healthy tree",23-Feb-14,23,February,2014,2,1,1,0,0,0,0,0,0,0,2,5,2,2,15.9,NA,13-May-15,BF,124,0,0,0,1,0,0,0,12,0,0,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,4,4,0,3,
FOLT-019,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01071",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-019.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,23-Feb-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"49 m east of  southern-most tower, healthy tree",23-Feb-14,23,February,2014,2,1,1,0,0,0,0,0,0,0,3,2,1,2,10.9,NA,13-May-15,BF,5,0,0,0,0,1,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,NA,0,2,2,0,2,
FOLT-019,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01071",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-019.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,23-Feb-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"49 m east of  southern-most tower, healthy tree",23-Feb-14,23,February,2014,2,1,1,0,0,0,0,0,0,0,3,2,1,3,10.9,NA,13-May-15,BF,5,0,0,0,0,1,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,NA,0,2,2,0,2,
FOLT-019,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01071",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-019.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,23-Feb-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"49 m east of  southern-most tower, healthy tree",23-Feb-14,23,February,2014,2,1,1,0,0,0,0,0,0,0,3,2,1,6,10.9,NA,13-May-15,BF,5,0,0,0,0,1,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,NA,0,2,2,0,2,
FOLT-019,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01071",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-019.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,23-Feb-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"49 m east of  southern-most tower, healthy tree",23-Feb-14,23,February,2014,2,1,1,0,0,0,0,0,0,0,3,2,1,7,10.9,NA,13-May-15,BF,5,0,0,0,0,1,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,NA,0,2,2,0,2,
FOLT-020,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43153, -84.01071",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 1); see Brian Folt dissertation for details. FOLT-020.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 47 m east of  southern-most research tower (Tower 3).",,Heredia Province,Costa Rica,10.43153,-84.0107,23-Feb-14,5,Dipteryx panamensis,Dipteryx,Dipteryx,1,Control,"50 m east of  southern-most tower, healthy tree",23-Feb-14,23,February,2014,2,1,1,0,0,0,0,0,0,0,4,1,3,1,22.3,NA,13-May-15,BF,61,0,0,0,2,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,0,5,5,0,0,
FOLT-021,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-021.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,15-Feb-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,30 m west of southern-most tower; hollowed tree,15-Feb-14,15,February,2014,2,1,1,0,0,0,0,0,0,0,1,18,4,18,18.9,NA,14-May-15,BF,13,0,0,0,2,2,0,0,33,0,0,1,2,0,0,0,1,2,0,0,0,0,2,0,0,0,0,NA,0,6,6,0,2,
FOLT-021,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-021.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,15-Feb-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,30 m west of southern-most tower; hollowed tree,15-Feb-14,15,February,2014,2,1,1,0,0,0,0,0,0,0,1,18,4,17,18.9,NA,14-May-15,BF,13,0,0,0,2,2,0,0,33,0,0,1,2,0,0,0,1,2,0,0,0,0,2,0,0,0,0,NA,0,6,6,0,2,
FOLT-021,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-021.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,15-Feb-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,30 m west of southern-most tower; hollowed tree,15-Feb-14,15,February,2014,2,1,1,0,0,0,0,0,0,0,1,18,4,21,18.9,NA,14-May-15,BF,13,0,0,0,2,2,0,0,33,0,0,1,2,0,0,0,1,2,0,0,0,0,2,0,0,0,0,NA,0,6,6,0,2,
FOLT-022,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica","10.43217, -84.01101",Arthropods from a random 30 cm x 30 cm litter sample collected beneath Dipteryx panamensis (replicate tree 2); see Brian Folt dissertation for details. FOLT-022.,"La Selva Biological Station, 3 km south of Puerto Viejo de Sarapiquí, Heredia Province, Costa Rica; 30 m west of southern-most tower (Tower 3).",,Heredia Province,Costa Rica,10.43217,-84.01101,15-Feb-14,6,Dipteryx panamensis,Dipteryx,Dipteryx,2,Control,31 m west of southern-most tower; hollowed tree,15-Feb-14,15,February,2014,2,1,1,0,0,0,0,0,0,0,2,15,2,15,12.9,NA,14-May-15,BF,11,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,
